,price,address,beds,reception,bathrooms,contact_number
430,"£550,000","Southend Road, Wickford, Wickford, Essex SS11",6,,3,
431,"£325,000","Crouchview Close, Wickford SS11",2,,1,
432,"£220,000","Sinclair Walk, Wickford SS12",1,1,1,
433,"£325,000","Penrith Crescent, Wickford, Wickford, Essex SS11",2,,1,
434,"£400,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
435,"£295,000","Lucerne Walk, Wickford SS11",2,1,1,
436,"£349,000","David Avenue, Wickford, Essex SS11",3,,,
437,"£550,000","Fanton Chase, Shotgate, Essex SS11",4,2,2,
438,"£280,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
439,"£190,000","Golden Jubilee Way, Wickford SS12",1,1,1,
440,"£320,000","Egbert Gardens, Runwell, Wickford SS11",2,1,1,
441,"£700,000","Mount Road, Wickford SS11",4,3,1,
442,"£535,000","Louvaine Avenue, Wickford SS12",3,2,2,
443,"£475,000","Blake Hall Drive, Wickford SS11",4,2,1,
444,"£380,000","Saxon Close, Runwell SS11",4,2,2,
445,"£475,000","Camomile Drive, Wickford SS11",4,4,3,
446,"£124,500","Church End Lane, Runwell, Wickford SS11",1,1,1,
447,"£220,000","Bakers Court, Hodgson Way, Wickford, Essex SS11",2,1,1,
448,"£300,000","Kingsley Meadows, Wickford SS12",2,1,2,
449,"£400,000","Church End Lane, Runwell, Wickford SS11",4,2,2,
450,"£340,000","Terence Webster Road, Wickford SS12",3,2,2,
451,"£450,000","The Hastings, Wickford SS11",4,2,1,
452,"£280,000","Kingsley Meadows, Wickford SS12",2,1,1,
453,"£390,000","Glebe Road, Wickford SS11",3,,1,
454,"£325,000","Church End Lane, Runwell, Wickford SS11",2,,1,
455,"£500,000","Church End Lane, Runwell, Wickford SS11",4,,1,
456,"£369,500","Oak Crescent, Wickford SS11",3,,2,
457,"£400,000","Kingley Drive, Wickford SS12",4,2,1,
458,"£290,000","Shotgate, Wickford, Essex SS11",2,1,1,
459,"£315,000","Doeshill Drive, Wickford SS12",2,,,
460,"£300,000","Horkesley Way, Wickford SS12",2,1,1,
461,"£165,500","Station Avenue, Wickford, Essex SS11",2,1,1,
462,"£297,500","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
463,"£250,000","Station Avenue, Wickford, Essex SS11",2,1,1,
464,"£450,000","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
465,"£300,000","Hill Avenue, Wickford SS11",2,2,1,
466,"£585,000","31 Castledon Road, Wickford SS12",4,3,2,
467,"£152,500","Barbour Green, Wickford, Essex SS12",2,1,1,
468,"£230,000","Barbour Green, Wickford, Essex SS12",2,1,1,
469,"£325,000","Roxwell Crescent, Wickford SS12",2,1,2,
470,"£500,000","Viking Way, Runwell, Wickford SS11",4,3,2,
471,"£375,000","Viking Way, Runwell SS11",4,3,3,
472,"£290,000","Berens Close, Wickford, Essex SS11",3,1,1,
473,"£192,000","Berens Close, Wickford, Essex SS11",3,1,1,
474,"£500,000","Brooklands, Wickford SS12",4,2,1,
475,"£205,000","Swan Lane, Wickford SS11",2,1,1,
476,"£300,000","Macgregor Drive, Wickford, Essex SS12",2,1,1,
477,"£198,500","Macgregor Drive, Wickford, Essex SS12",2,1,1,
478,"£400,000","Rectory Grove, Wickford SS11",3,,2,
479,"£250,000","The Wave, Wickford SS12",2,1,1,
480,"£380,000","Cranfield Park Road, Wickford, Essex SS12",3,,,
481,"£270,000","Maitland Road, Wickford SS12",2,1,1,
482,"£400,000","Tudor Way, Wickford SS12",4,,2,
483,"£350,000","Swan Lane, Runwell, Wickford SS11",3,1,1,
484,"£425,000","Wallace Drive, Wickford SS12",3,,2,
485,"£400,000","Tudor Way, Wickford SS12",4,2,1,
486,"£535,000","The Chase, Wickford SS12",5,3,2,
487,"£290,000","Stanmore Road, Wickford SS11",2,2,1,
488,"£190,000","Station Avenue, Wickford SS11",1,,1,
489,"£465,000","Beauchamps Drive, Wickford SS11",4,2,3,
490,"£85,750","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
491,"£130,000","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
492,"£290,000","Carlyle Gardens, Wickford SS12",2,1,1,
493,"£275,000","Thackeray Row, Wickford SS12",3,,,
494,"£400,000","Sandown Road, Wickford SS11",4,,1,
495,"£400,000","Robertson Drive, Wickford, Essex SS12",3,2,1,
496,"£185,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
497,"£171,500","Bruce Grove, Wickford, Essex SS11",3,1,1,
498,"£280,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
499,"£260,000","Bruce Grove, Wickford, Essex SS11",3,1,1,
500,"£315,000","Mersea Crescent, Wickford SS12",2,1,1,
501,"£285,000","Arran Court, Wickford SS12",2,1,1,
502,"£360,000","Crawford Chase, Wickford SS12",3,2,2,
503,"£699,995","Fieldway, Wickford SS12",3,2,1,
504,"£315,000","Sinclair Walk, Wickford SS12",2,,1,
505,"£425,000","Lilac Avenue, Wickford SS12",2,2,1,
506,"£325,000","Roding Way, Wickford SS12",3,1,2,
507,"£550,000","Louvaine Avenue, Wickford SS12",3,,1,
508,"£335,000","Fourth Avenue, Wickford SS11",2,1,2,
509,"£725,000","Church End Lane, Runwell, Wickford SS11",5,3,3,
510,"£575,000","Saxon Close, Runwell, Wickford SS11",4,3,2,
511,"£235,000","Bridge House Close, Wickford SS12",2,1,1,
512,"£320,000","Thorpe Close, Wickford SS12",2,1,1,
513,"£220,000","Wickford, Essex, . SS11",2,,2,
514,"£275,000","Haslemere Road, Wickford SS11",2,,1,
515,"£400,000","Victoria Crescent, Wickford SS12",3,2,2,
516,"£395,000","Charlotte Avenue, Wickford SS12",3,,1,
517,"£385,000","Woodberry Road, Wickford SS11",3,,,
518,"£600,000","Roxwell Crescent, Wickford SS12",4,3,3,
519,"£450,000","Rochford Close, Wickford SS11",4,2,3,
520,"£400,000","Saxon Close, Runwell, Wickford SS11",4,,,
521,"£205,000","Southend Road, Wickford, Essex SS11",2,,,
522,"£271,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
523,"£410,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
524,"£280,000","Fletcher Drive, Wickford SS12",2,2,1,
525,"£375,000","Laurel Avenue, Wickford SS12",3,2,1,
526,"£530,000","London Road, Wickford SS12",4,,,
527,"£234,000","Lower Southend Road, Wickford SS11",3,1,1,
528,"£240,000","Doeshill Drive, Wickford SS12",1,,1,
529,"£285,000","Ogilvie Court, Wickford SS12",2,1,1,
530,"£550,000","Southend Road, Wickford, Wickford, Essex SS11",6,,3,
531,"£325,000","Crouchview Close, Wickford SS11",2,,1,
532,"£220,000","Sinclair Walk, Wickford SS12",1,1,1,
533,"£325,000","Penrith Crescent, Wickford, Wickford, Essex SS11",2,,1,
534,"£400,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
535,"£295,000","Lucerne Walk, Wickford SS11",2,1,1,
536,"£349,000","David Avenue, Wickford, Essex SS11",3,,,
537,"£550,000","Fanton Chase, Shotgate, Essex SS11",4,2,2,
538,"£280,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
539,"£190,000","Golden Jubilee Way, Wickford SS12",1,1,1,
540,"£320,000","Egbert Gardens, Runwell, Wickford SS11",2,1,1,
541,"£700,000","Mount Road, Wickford SS11",4,3,1,
542,"£535,000","Louvaine Avenue, Wickford SS12",3,2,2,
543,"£475,000","Blake Hall Drive, Wickford SS11",4,2,1,
544,"£380,000","Saxon Close, Runwell SS11",4,2,2,
545,"£475,000","Camomile Drive, Wickford SS11",4,4,3,
546,"£124,500","Church End Lane, Runwell, Wickford SS11",1,1,1,
547,"£220,000","Bakers Court, Hodgson Way, Wickford, Essex SS11",2,1,1,
548,"£300,000","Kingsley Meadows, Wickford SS12",2,1,2,
549,"£400,000","Church End Lane, Runwell, Wickford SS11",4,2,2,
550,"£340,000","Terence Webster Road, Wickford SS12",3,2,2,
551,"£450,000","The Hastings, Wickford SS11",4,2,1,
552,"£280,000","Kingsley Meadows, Wickford SS12",2,1,1,
553,"£390,000","Glebe Road, Wickford SS11",3,,1,
554,"£325,000","Church End Lane, Runwell, Wickford SS11",2,,1,
555,"£500,000","Church End Lane, Runwell, Wickford SS11",4,,1,
556,"£369,500","Oak Crescent, Wickford SS11",3,,2,
557,"£400,000","Kingley Drive, Wickford SS12",4,2,1,
558,"£290,000","Shotgate, Wickford, Essex SS11",2,1,1,
559,"£315,000","Doeshill Drive, Wickford SS12",2,,,
560,"£300,000","Horkesley Way, Wickford SS12",2,1,1,
561,"£165,500","Station Avenue, Wickford, Essex SS11",2,1,1,
562,"£297,500","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
563,"£250,000","Station Avenue, Wickford, Essex SS11",2,1,1,
564,"£450,000","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
565,"£300,000","Hill Avenue, Wickford SS11",2,2,1,
566,"£585,000","31 Castledon Road, Wickford SS12",4,3,2,
567,"£152,500","Barbour Green, Wickford, Essex SS12",2,1,1,
568,"£230,000","Barbour Green, Wickford, Essex SS12",2,1,1,
569,"£325,000","Roxwell Crescent, Wickford SS12",2,1,2,
570,"£500,000","Viking Way, Runwell, Wickford SS11",4,3,2,
571,"£375,000","Viking Way, Runwell SS11",4,3,3,
572,"£290,000","Berens Close, Wickford, Essex SS11",3,1,1,
573,"£192,000","Berens Close, Wickford, Essex SS11",3,1,1,
574,"£500,000","Brooklands, Wickford SS12",4,2,1,
575,"£205,000","Swan Lane, Wickford SS11",2,1,1,
576,"£300,000","Macgregor Drive, Wickford, Essex SS12",2,1,1,
577,"£198,500","Macgregor Drive, Wickford, Essex SS12",2,1,1,
578,"£400,000","Rectory Grove, Wickford SS11",3,,2,
579,"£250,000","The Wave, Wickford SS12",2,1,1,
580,"£380,000","Cranfield Park Road, Wickford, Essex SS12",3,,,
581,"£270,000","Maitland Road, Wickford SS12",2,1,1,
582,"£400,000","Tudor Way, Wickford SS12",4,,2,
583,"£350,000","Swan Lane, Runwell, Wickford SS11",3,1,1,
584,"£425,000","Wallace Drive, Wickford SS12",3,,2,
585,"£400,000","Tudor Way, Wickford SS12",4,2,1,
586,"£535,000","The Chase, Wickford SS12",5,3,2,
587,"£290,000","Stanmore Road, Wickford SS11",2,2,1,
588,"£190,000","Station Avenue, Wickford SS11",1,,1,
589,"£465,000","Beauchamps Drive, Wickford SS11",4,2,3,
590,"£85,750","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
591,"£130,000","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
592,"£290,000","Carlyle Gardens, Wickford SS12",2,1,1,
593,"£275,000","Thackeray Row, Wickford SS12",3,,,
594,"£400,000","Sandown Road, Wickford SS11",4,,1,
595,"£400,000","Robertson Drive, Wickford, Essex SS12",3,2,1,
596,"£185,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
597,"£171,500","Bruce Grove, Wickford, Essex SS11",3,1,1,
598,"£280,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
599,"£260,000","Bruce Grove, Wickford, Essex SS11",3,1,1,
600,"£315,000","Mersea Crescent, Wickford SS12",2,1,1,
601,"£285,000","Arran Court, Wickford SS12",2,1,1,
602,"£360,000","Crawford Chase, Wickford SS12",3,2,2,
603,"£699,995","Fieldway, Wickford SS12",3,2,1,
604,"£315,000","Sinclair Walk, Wickford SS12",2,,1,
605,"£425,000","Lilac Avenue, Wickford SS12",2,2,1,
606,"£325,000","Roding Way, Wickford SS12",3,1,2,
607,"£550,000","Louvaine Avenue, Wickford SS12",3,,1,
608,"£335,000","Fourth Avenue, Wickford SS11",2,1,2,
609,"£725,000","Church End Lane, Runwell, Wickford SS11",5,3,3,
610,"£575,000","Saxon Close, Runwell, Wickford SS11",4,3,2,
611,"£235,000","Bridge House Close, Wickford SS12",2,1,1,
612,"£320,000","Thorpe Close, Wickford SS12",2,1,1,
613,"£220,000","Wickford, Essex, . SS11",2,,2,
614,"£275,000","Haslemere Road, Wickford SS11",2,,1,
615,"£400,000","Victoria Crescent, Wickford SS12",3,2,2,
616,"£395,000","Charlotte Avenue, Wickford SS12",3,,1,
617,"£385,000","Woodberry Road, Wickford SS11",3,,,
618,"£600,000","Roxwell Crescent, Wickford SS12",4,3,3,
619,"£450,000","Rochford Close, Wickford SS11",4,2,3,
620,"£400,000","Saxon Close, Runwell, Wickford SS11",4,,,
621,"£205,000","Southend Road, Wickford, Essex SS11",2,,,
622,"£271,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
623,"£410,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
624,"£280,000","Fletcher Drive, Wickford SS12",2,2,1,
625,"£375,000","Laurel Avenue, Wickford SS12",3,2,1,
626,"£530,000","London Road, Wickford SS12",4,,,
627,"£234,000","Lower Southend Road, Wickford SS11",3,1,1,
628,"£240,000","Doeshill Drive, Wickford SS12",1,,1,
629,"£285,000","Ogilvie Court, Wickford SS12",2,1,1,
630,"£550,000","Southend Road, Wickford, Wickford, Essex SS11",6,,3,
631,"£325,000","Crouchview Close, Wickford SS11",2,,1,
632,"£220,000","Sinclair Walk, Wickford SS12",1,1,1,
633,"£325,000","Penrith Crescent, Wickford, Wickford, Essex SS11",2,,1,
634,"£400,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
635,"£295,000","Lucerne Walk, Wickford SS11",2,1,1,
636,"£349,000","David Avenue, Wickford, Essex SS11",3,,,
637,"£550,000","Fanton Chase, Shotgate, Essex SS11",4,2,2,
638,"£280,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
639,"£190,000","Golden Jubilee Way, Wickford SS12",1,1,1,
640,"£320,000","Egbert Gardens, Runwell, Wickford SS11",2,1,1,
641,"£700,000","Mount Road, Wickford SS11",4,3,1,
642,"£535,000","Louvaine Avenue, Wickford SS12",3,2,2,
643,"£475,000","Blake Hall Drive, Wickford SS11",4,2,1,
644,"£380,000","Saxon Close, Runwell SS11",4,2,2,
645,"£475,000","Camomile Drive, Wickford SS11",4,4,3,
646,"£124,500","Church End Lane, Runwell, Wickford SS11",1,1,1,
647,"£220,000","Bakers Court, Hodgson Way, Wickford, Essex SS11",2,1,1,
648,"£300,000","Kingsley Meadows, Wickford SS12",2,1,2,
649,"£400,000","Church End Lane, Runwell, Wickford SS11",4,2,2,
650,"£340,000","Terence Webster Road, Wickford SS12",3,2,2,
651,"£450,000","The Hastings, Wickford SS11",4,2,1,
652,"£280,000","Kingsley Meadows, Wickford SS12",2,1,1,
653,"£390,000","Glebe Road, Wickford SS11",3,,1,
654,"£325,000","Church End Lane, Runwell, Wickford SS11",2,,1,
655,"£500,000","Church End Lane, Runwell, Wickford SS11",4,,1,
656,"£369,500","Oak Crescent, Wickford SS11",3,,2,
657,"£400,000","Kingley Drive, Wickford SS12",4,2,1,
658,"£290,000","Shotgate, Wickford, Essex SS11",2,1,1,
659,"£315,000","Doeshill Drive, Wickford SS12",2,,,
660,"£300,000","Horkesley Way, Wickford SS12",2,1,1,
661,"£165,500","Station Avenue, Wickford, Essex SS11",2,1,1,
662,"£297,500","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
663,"£250,000","Station Avenue, Wickford, Essex SS11",2,1,1,
664,"£450,000","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
665,"£300,000","Hill Avenue, Wickford SS11",2,2,1,
666,"£585,000","31 Castledon Road, Wickford SS12",4,3,2,
667,"£152,500","Barbour Green, Wickford, Essex SS12",2,1,1,
668,"£230,000","Barbour Green, Wickford, Essex SS12",2,1,1,
669,"£325,000","Roxwell Crescent, Wickford SS12",2,1,2,
670,"£500,000","Viking Way, Runwell, Wickford SS11",4,3,2,
671,"£375,000","Viking Way, Runwell SS11",4,3,3,
672,"£290,000","Berens Close, Wickford, Essex SS11",3,1,1,
673,"£192,000","Berens Close, Wickford, Essex SS11",3,1,1,
674,"£500,000","Brooklands, Wickford SS12",4,2,1,
675,"£205,000","Swan Lane, Wickford SS11",2,1,1,
676,"£300,000","Macgregor Drive, Wickford, Essex SS12",2,1,1,
677,"£198,500","Macgregor Drive, Wickford, Essex SS12",2,1,1,
678,"£400,000","Rectory Grove, Wickford SS11",3,,2,
679,"£250,000","The Wave, Wickford SS12",2,1,1,
680,"£380,000","Cranfield Park Road, Wickford, Essex SS12",3,,,
681,"£270,000","Maitland Road, Wickford SS12",2,1,1,
682,"£400,000","Tudor Way, Wickford SS12",4,,2,
683,"£350,000","Swan Lane, Runwell, Wickford SS11",3,1,1,
684,"£425,000","Wallace Drive, Wickford SS12",3,,2,
685,"£400,000","Tudor Way, Wickford SS12",4,2,1,
686,"£535,000","The Chase, Wickford SS12",5,3,2,
687,"£290,000","Stanmore Road, Wickford SS11",2,2,1,
688,"£190,000","Station Avenue, Wickford SS11",1,,1,
689,"£465,000","Beauchamps Drive, Wickford SS11",4,2,3,
690,"£85,750","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
691,"£130,000","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
692,"£290,000","Carlyle Gardens, Wickford SS12",2,1,1,
693,"£275,000","Thackeray Row, Wickford SS12",3,,,
694,"£400,000","Sandown Road, Wickford SS11",4,,1,
695,"£400,000","Robertson Drive, Wickford, Essex SS12",3,2,1,
696,"£185,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
697,"£171,500","Bruce Grove, Wickford, Essex SS11",3,1,1,
698,"£280,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
699,"£260,000","Bruce Grove, Wickford, Essex SS11",3,1,1,
700,"£315,000","Mersea Crescent, Wickford SS12",2,1,1,
701,"£285,000","Arran Court, Wickford SS12",2,1,1,
702,"£360,000","Crawford Chase, Wickford SS12",3,2,2,
703,"£699,995","Fieldway, Wickford SS12",3,2,1,
704,"£315,000","Sinclair Walk, Wickford SS12",2,,1,
705,"£425,000","Lilac Avenue, Wickford SS12",2,2,1,
706,"£325,000","Roding Way, Wickford SS12",3,1,2,
707,"£550,000","Louvaine Avenue, Wickford SS12",3,,1,
708,"£335,000","Fourth Avenue, Wickford SS11",2,1,2,
709,"£725,000","Church End Lane, Runwell, Wickford SS11",5,3,3,
710,"£575,000","Saxon Close, Runwell, Wickford SS11",4,3,2,
711,"£235,000","Bridge House Close, Wickford SS12",2,1,1,
712,"£320,000","Thorpe Close, Wickford SS12",2,1,1,
713,"£220,000","Wickford, Essex, . SS11",2,,2,
714,"£275,000","Haslemere Road, Wickford SS11",2,,1,
715,"£400,000","Victoria Crescent, Wickford SS12",3,2,2,
716,"£395,000","Charlotte Avenue, Wickford SS12",3,,1,
717,"£385,000","Woodberry Road, Wickford SS11",3,,,
718,"£600,000","Roxwell Crescent, Wickford SS12",4,3,3,
719,"£450,000","Rochford Close, Wickford SS11",4,2,3,
720,"£400,000","Saxon Close, Runwell, Wickford SS11",4,,,
721,"£205,000","Southend Road, Wickford, Essex SS11",2,,,
722,"£271,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
723,"£410,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
724,"£280,000","Fletcher Drive, Wickford SS12",2,2,1,
725,"£375,000","Laurel Avenue, Wickford SS12",3,2,1,
726,"£530,000","London Road, Wickford SS12",4,,,
727,"£234,000","Lower Southend Road, Wickford SS11",3,1,1,
728,"£240,000","Doeshill Drive, Wickford SS12",1,,1,
729,"£285,000","Ogilvie Court, Wickford SS12",2,1,1,
730,"£550,000","Southend Road, Wickford, Wickford, Essex SS11",6,,3,
731,"£325,000","Crouchview Close, Wickford SS11",2,,1,
732,"£220,000","Sinclair Walk, Wickford SS12",1,1,1,
733,"£325,000","Penrith Crescent, Wickford, Wickford, Essex SS11",2,,1,
734,"£400,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
735,"£295,000","Lucerne Walk, Wickford SS11",2,1,1,
736,"£349,000","David Avenue, Wickford, Essex SS11",3,,,
737,"£550,000","Fanton Chase, Shotgate, Essex SS11",4,2,2,
738,"£280,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
739,"£190,000","Golden Jubilee Way, Wickford SS12",1,1,1,
740,"£320,000","Egbert Gardens, Runwell, Wickford SS11",2,1,1,
741,"£700,000","Mount Road, Wickford SS11",4,3,1,
742,"£535,000","Louvaine Avenue, Wickford SS12",3,2,2,
743,"£475,000","Blake Hall Drive, Wickford SS11",4,2,1,
744,"£380,000","Saxon Close, Runwell SS11",4,2,2,
745,"£475,000","Camomile Drive, Wickford SS11",4,4,3,
746,"£124,500","Church End Lane, Runwell, Wickford SS11",1,1,1,
747,"£220,000","Bakers Court, Hodgson Way, Wickford, Essex SS11",2,1,1,
748,"£300,000","Kingsley Meadows, Wickford SS12",2,1,2,
749,"£400,000","Church End Lane, Runwell, Wickford SS11",4,2,2,
750,"£340,000","Terence Webster Road, Wickford SS12",3,2,2,
751,"£450,000","The Hastings, Wickford SS11",4,2,1,
752,"£280,000","Kingsley Meadows, Wickford SS12",2,1,1,
753,"£390,000","Glebe Road, Wickford SS11",3,,1,
754,"£325,000","Church End Lane, Runwell, Wickford SS11",2,,1,
755,"£500,000","Church End Lane, Runwell, Wickford SS11",4,,1,
756,"£369,500","Oak Crescent, Wickford SS11",3,,2,
757,"£400,000","Kingley Drive, Wickford SS12",4,2,1,
758,"£290,000","Shotgate, Wickford, Essex SS11",2,1,1,
759,"£315,000","Doeshill Drive, Wickford SS12",2,,,
760,"£300,000","Horkesley Way, Wickford SS12",2,1,1,
761,"£165,500","Station Avenue, Wickford, Essex SS11",2,1,1,
762,"£297,500","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
763,"£250,000","Station Avenue, Wickford, Essex SS11",2,1,1,
764,"£450,000","Ethelred Gardens, Wickford, Essex SS11",3,2,3,
765,"£300,000","Hill Avenue, Wickford SS11",2,2,1,
766,"£585,000","31 Castledon Road, Wickford SS12",4,3,2,
767,"£152,500","Barbour Green, Wickford, Essex SS12",2,1,1,
768,"£230,000","Barbour Green, Wickford, Essex SS12",2,1,1,
769,"£325,000","Roxwell Crescent, Wickford SS12",2,1,2,
770,"£500,000","Viking Way, Runwell, Wickford SS11",4,3,2,
771,"£375,000","Viking Way, Runwell SS11",4,3,3,
772,"£290,000","Berens Close, Wickford, Essex SS11",3,1,1,
773,"£192,000","Berens Close, Wickford, Essex SS11",3,1,1,
774,"£500,000","Brooklands, Wickford SS12",4,2,1,
775,"£205,000","Swan Lane, Wickford SS11",2,1,1,
776,"£300,000","Macgregor Drive, Wickford, Essex SS12",2,1,1,
777,"£198,500","Macgregor Drive, Wickford, Essex SS12",2,1,1,
778,"£400,000","Rectory Grove, Wickford SS11",3,,2,
779,"£250,000","The Wave, Wickford SS12",2,1,1,
780,"£380,000","Cranfield Park Road, Wickford, Essex SS12",3,,,
781,"£270,000","Maitland Road, Wickford SS12",2,1,1,
782,"£400,000","Tudor Way, Wickford SS12",4,,2,
783,"£350,000","Swan Lane, Runwell, Wickford SS11",3,1,1,
784,"£425,000","Wallace Drive, Wickford SS12",3,,2,
785,"£400,000","Tudor Way, Wickford SS12",4,2,1,
786,"£535,000","The Chase, Wickford SS12",5,3,2,
787,"£290,000","Stanmore Road, Wickford SS11",2,2,1,
788,"£190,000","Station Avenue, Wickford SS11",1,,1,
789,"£465,000","Beauchamps Drive, Wickford SS11",4,2,3,
790,"£85,750","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
791,"£130,000","Church End Lane, Runwell, Wickford, Essex SS11",1,1,1,
792,"£290,000","Carlyle Gardens, Wickford SS12",2,1,1,
793,"£275,000","Thackeray Row, Wickford SS12",3,,,
794,"£400,000","Sandown Road, Wickford SS11",4,,1,
795,"£400,000","Robertson Drive, Wickford, Essex SS12",3,2,1,
796,"£185,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
797,"£171,500","Bruce Grove, Wickford, Essex SS11",3,1,1,
798,"£280,000","Fletcher Drive, Wickford, Essex SS12",2,1,1,
799,"£260,000","Bruce Grove, Wickford, Essex SS11",3,1,1,
800,"£315,000","Mersea Crescent, Wickford SS12",2,1,1,
801,"£285,000","Arran Court, Wickford SS12",2,1,1,
802,"£360,000","Crawford Chase, Wickford SS12",3,2,2,
803,"£699,995","Fieldway, Wickford SS12",3,2,1,
804,"£315,000","Sinclair Walk, Wickford SS12",2,,1,
805,"£425,000","Lilac Avenue, Wickford SS12",2,2,1,
806,"£325,000","Roding Way, Wickford SS12",3,1,2,
807,"£550,000","Louvaine Avenue, Wickford SS12",3,,1,
808,"£335,000","Fourth Avenue, Wickford SS11",2,1,2,
809,"£725,000","Church End Lane, Runwell, Wickford SS11",5,3,3,
810,"£575,000","Saxon Close, Runwell, Wickford SS11",4,3,2,
811,"£235,000","Bridge House Close, Wickford SS12",2,1,1,
812,"£320,000","Thorpe Close, Wickford SS12",2,1,1,
813,"£220,000","Wickford, Essex, . SS11",2,,2,
814,"£275,000","Haslemere Road, Wickford SS11",2,,1,
815,"£400,000","Victoria Crescent, Wickford SS12",3,2,2,
816,"£395,000","Charlotte Avenue, Wickford SS12",3,,1,
817,"£385,000","Woodberry Road, Wickford SS11",3,,,
818,"£600,000","Roxwell Crescent, Wickford SS12",4,3,3,
819,"£450,000","Rochford Close, Wickford SS11",4,2,3,
820,"£400,000","Saxon Close, Runwell, Wickford SS11",4,,,
821,"£205,000","Southend Road, Wickford, Essex SS11",2,,,
822,"£271,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
823,"£410,000","Ozonia Way, Wickford, Essex SS12",4,2,1,
824,"£280,000","Fletcher Drive, Wickford SS12",2,2,1,
825,"£375,000","Laurel Avenue, Wickford SS12",3,2,1,
826,"£530,000","London Road, Wickford SS12",4,,,
827,"£234,000","Lower Southend Road, Wickford SS11",3,1,1,
828,"£240,000","Doeshill Drive, Wickford SS12",1,,1,
829,"£285,000","Ogilvie Court, Wickford SS12",2,1,1,
830,"£550,000","Southend Road, Wickford, Wickford, Essex SS11",6,,3,
831,"£325,000","Crouchview Close, Wickford SS11",2,,1,
832,"£220,000","Sinclair Walk, Wickford SS12",1,1,1,
833,"£325,000","Penrith Crescent, Wickford, Wickford, Essex SS11",2,,1,
834,"£400,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
835,"£295,000","Lucerne Walk, Wickford SS11",2,1,1,
836,"£349,000","David Avenue, Wickford, Essex SS11",3,,,
837,"£550,000","Fanton Chase, Shotgate, Essex SS11",4,2,2,
838,"£280,000","Highcliffe Road, Wickford, Essex SS11",3,1,1,
839,"£190,000","Golden Jubilee Way, Wickford SS12",1,1,1,
840,"£320,000","Egbert Gardens, Runwell, Wickford SS11",2,1,1,
841,"£700,000","Mount Road, Wickford SS11",4,3,1,
842,"£535,000","Louvaine Avenue, Wickford SS12",3,2,2,
843,"£475,000","Blake Hall Drive, Wickford SS11",4,2,1,
844,"£380,000","Saxon Close, Runwell SS11",4,2,2,
845,"£475,000","Camomile Drive, Wickford SS11",4,4,3,
846,"£124,500","Church End Lane, Runwell, Wickford SS11",1,1,1,
847,"£220,000","Bakers Court, Hodgson Way, Wickford, Essex SS11",2,1,1,
848,"£300,000","Kingsley Meadows, Wickford SS12",2,1,2,
849,"£400,000","Church End Lane, Runwell, Wickford SS11",4,2,2,
850,"£340,000","Terence Webster Road, Wickford SS12",3,2,2,
851,"£450,000","The Hastings, Wickford SS11",4,2,1,
852,"£280,000","Kingsley Meadows, Wickford SS12",2,1,1,
853,"£390,000","Glebe Road, Wickford SS11",3,,1,
854,"£325,000","Church End Lane, Runwell, Wickford SS11",2,,1,
855,"£500,000","Church End Lane, Runwell, Wickford SS11",4,,1,
856,"£369,500","Oak Crescent, Wickford SS11",3,,2,
857,"£400,000","Kingley Drive, Wickford SS12",4,2,1,
858,"£290,000","Shotgate, Wickford, Essex SS11",2,1,1,
